set,polarity,kind,dot
Set 1,Pos,target,339
Set 1,Pos,target,911
Set 1,Pos,target,681
Set 1,Pos,target,877
Set 1,Pos,target,991
Set 1,Pos,target,13
Set 1,Pos,target,998
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,4
Set 1,Pos,target,996
Set 1,Pos,target,998
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,991
Set 1,Pos,target,995
Set 1,Pos,target,356
Set 1,Pos,target,996
Set 1,Pos,target,773
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,970
Set 1,Pos,target,999
Set 1,Pos,target,1000
Set 1,Pos,target,957
Set 1,Pos,target,999
Set 1,Pos,target,879
Set 1,Pos,target,947
Set 1,Pos,target,940
Set 1,Pos,target,995
Set 1,Pos,target,892
Set 1,Pos,target,999
Set 1,Pos,target,786
Set 1,Pos,target,560
Set 1,Pos,target,999
Set 1,Pos,target,608
Set 1,Pos,target,996
Set 1,Pos,target,985
Set 1,Pos,target,996
Set 1,Pos,target,640
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,1000
Set 1,Pos,target,832
Set 1,Pos,target,995
Set 1,Pos,target,1000
Set 1,Pos,target,225
Set 1,Pos,target,929
Set 1,Pos,target,835
Set 1,Pos,target,990
Set 1,Pos,target,909
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,2
Set 1,Pos,target,238
Set 1,Pos,target,370
Set 1,Pos,target,661
Set 1,Pos,target,980
Set 1,Pos,target,659
Set 1,Pos,target,438
Set 1,Pos,target,1000
Set 1,Pos,target,829
Set 1,Pos,target,687
Set 1,Pos,target,834
Set 1,Pos,target,16
Set 1,Pos,target,990
Set 1,Pos,target,431
Set 1,Pos,target,836
Set 1,Pos,target,757
Set 1,Pos,target,993
Set 1,Pos,target,269
Set 1,Pos,target,999
Set 1,Pos,target,854
Set 1,Pos,target,534
Set 1,Pos,target,999
Set 1,Pos,target,1000
Set 1,Pos,decoy,33
Set 1,Pos,target,877
Set 1,Pos,target,999
Set 1,Pos,target,587
Set 1,Pos,target,773
Set 1,Pos,target,996
Set 1,Pos,target,879
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,362
Set 1,Pos,target,995
Set 1,Pos,target,468
Set 1,Pos,target,3
Set 1,Pos,target,676
Set 1,Pos,target,21
Set 1,Pos,target,600
Set 1,Pos,target,205
Set 1,Pos,target,684
Set 1,Pos,target,332
Set 1,Pos,target,639
Set 1,Pos,target,147
Set 1,Pos,target,895
Set 1,Pos,decoy,138
Set 1,Pos,target,155
Set 1,Pos,target,784
Set 1,Pos,target,191
Set 1,Pos,target,996
Set 1,Pos,target,840
Set 1,Pos,target,980
Set 1,Pos,target,836
Set 1,Pos,target,98
Set 1,Pos,target,125
Set 1,Pos,target,318
Set 1,Pos,target,702
Set 1,Pos,target,997
Set 1,Pos,target,963
Set 1,Pos,target,610
Set 1,Pos,target,890
Set 1,Pos,target,391
Set 1,Pos,target,999
Set 1,Pos,target,760
Set 1,Pos,target,928
Set 1,Pos,target,901
Set 1,Pos,target,783
Set 1,Pos,target,545
Set 1,Pos,target,813
Set 1,Pos,target,868
Set 1,Pos,target,849
Set 1,Pos,target,831
Set 1,Pos,target,139
Set 1,Pos,target,999
Set 1,Pos,target,516
Set 1,Pos,target,958
Set 1,Pos,target,205
Set 1,Pos,target,999
Set 1,Pos,target,856
Set 1,Pos,target,217
Set 1,Pos,target,994
Set 1,Pos,target,995
Set 1,Pos,target,860
Set 1,Pos,target,573
Set 1,Pos,target,958
Set 1,Pos,target,996
Set 1,Pos,target,329
Set 1,Pos,target,953
Set 1,Pos,target,996
Set 1,Pos,target,354
Set 1,Pos,target,696
Set 1,Pos,target,833
Set 1,Pos,target,996
Set 1,Pos,target,991
Set 1,Pos,target,584
Set 1,Pos,target,111
Set 1,Pos,target,615
Set 1,Pos,target,797
Set 1,Pos,target,458
Set 1,Pos,target,996
Set 1,Pos,target,915
Set 1,Pos,target,640
Set 1,Pos,target,270
Set 1,Pos,target,927
Set 1,Pos,target,815
Set 1,Pos,target,805
Set 1,Pos,target,697
Set 1,Pos,target,924
Set 1,Pos,target,975
Set 1,Pos,target,704
Set 1,Pos,target,731
Set 1,Pos,target,929
Set 1,Pos,target,452
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,630
Set 1,Pos,target,304
Set 1,Pos,target,689
Set 1,Pos,target,976
Set 1,Pos,target,952
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,407
Set 1,Pos,decoy,114
Set 1,Pos,target,833
Set 1,Pos,target,582
Set 1,Pos,target,706
Set 1,Pos,target,993
Set 1,Pos,target,378
Set 1,Pos,target,555
Set 1,Pos,target,453
Set 1,Pos,decoy,27
Set 1,Pos,target,611
Set 1,Pos,target,497
Set 1,Pos,target,991
Set 1,Pos,target,996
Set 1,Pos,target,866
Set 1,Pos,target,858
Set 1,Pos,target,852
Set 1,Pos,target,618
Set 1,Pos,target,937
Set 1,Pos,target,996
Set 1,Pos,target,637
Set 1,Pos,target,864
Set 1,Pos,target,383
Set 1,Pos,target,785
Set 1,Pos,target,120
Set 1,Pos,target,792
Set 1,Pos,target,530
Set 1,Pos,target,995
Set 1,Pos,target,993
Set 1,Pos,target,987
Set 1,Pos,target,706
Set 1,Pos,target,658
Set 1,Pos,target,841
Set 1,Pos,target,996
Set 1,Pos,target,860
Set 1,Pos,target,994
Set 1,Pos,target,937
Set 1,Pos,decoy,117
Set 1,Pos,target,946
Set 1,Pos,decoy,76
Set 1,Pos,target,697
Set 1,Pos,target,864
Set 1,Pos,target,999
Set 1,Pos,target,750
Set 1,Pos,target,774
Set 1,Pos,target,785
Set 1,Pos,target,775
Set 1,Pos,target,645
Set 1,Pos,target,992
Set 1,Pos,target,904
Set 1,Pos,target,979
Set 1,Pos,target,984
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,15
Set 1,Pos,target,823
Set 1,Pos,target,697
Set 1,Pos,target,111
Set 1,Pos,target,159
Set 1,Pos,target,998
Set 1,Pos,target,521
Set 1,Pos,target,835
Set 1,Pos,target,689
Set 1,Pos,target,704
Set 1,Pos,target,866
Set 1,Pos,target,995
Set 1,Pos,target,847
Set 1,Pos,target,698
Set 1,Pos,target,786
Set 1,Pos,target,995
Set 1,Pos,target,992
Set 1,Pos,target,995
Set 1,Pos,target,813
Set 1,Pos,target,995
Set 1,Pos,target,651
Set 1,Pos,decoy,75
Set 1,Pos,target,916
Set 1,Pos,target,476
Set 1,Pos,target,958
Set 1,Pos,target,706
Set 1,Pos,target,54
Set 1,Pos,target,812
Set 1,Pos,target,991
Set 1,Pos,target,994
Set 1,Pos,target,993
Set 1,Pos,target,839
Set 1,Pos,target,990
Set 1,Pos,target,989
Set 1,Pos,target,494
Set 1,Pos,target,510
Set 1,Pos,target,829
Set 1,Pos,target,994
Set 1,Pos,target,736
Set 1,Pos,target,797
Set 1,Pos,target,986
Set 1,Pos,target,679
Set 1,Pos,target,972
Set 1,Pos,target,997
Set 1,Pos,target,994
Set 1,Pos,target,866
Set 1,Pos,target,976
Set 1,Pos,target,810
Set 1,Pos,target,984
Set 1,Pos,target,995
Set 1,Pos,target,997
Set 1,Pos,target,309
Set 1,Pos,target,554
Set 1,Pos,target,107
Set 1,Pos,target,800
Set 1,Pos,target,950
Set 1,Pos,target,912
Set 1,Pos,target,26
Set 1,Pos,target,780
Set 1,Pos,target,977
Set 1,Pos,target,973
Set 1,Pos,target,987
Set 1,Pos,target,990
Set 1,Pos,target,994
Set 1,Pos,target,412
Set 1,Pos,target,977
Set 1,Pos,target,980
Set 1,Pos,target,719
Set 1,Pos,target,967
Set 1,Pos,target,997
Set 1,Pos,target,991
Set 1,Pos,target,814
Set 1,Pos,target,994
Set 1,Pos,target,995
Set 1,Pos,target,275
Set 1,Pos,target,779
Set 1,Pos,target,461
Set 1,Pos,target,758
Set 1,Pos,target,173
Set 1,Pos,target,988
Set 1,Pos,target,715
Set 1,Pos,target,674
Set 1,Pos,target,8
Set 1,Pos,target,984
Set 1,Pos,target,985
Set 1,Pos,target,984
Set 1,Pos,target,992
Set 1,Pos,target,393
Set 1,Pos,target,971
Set 1,Pos,target,978
Set 1,Pos,target,455
Set 1,Pos,target,995
Set 1,Pos,target,980
Set 1,Pos,target,231
Set 1,Pos,target,990
Set 1,Pos,target,994
Set 1,Pos,target,995
Set 1,Pos,target,441
Set 1,Pos,target,590
Set 1,Pos,target,640
Set 1,Pos,target,234
Set 1,Pos,target,793
Set 1,Pos,target,891
Set 1,Pos,target,4
Set 1,Pos,target,948
Set 1,Pos,target,979
Set 1,Pos,target,974
Set 1,Pos,target,992
Set 1,Pos,target,983
Set 1,Pos,target,923
Set 1,Pos,target,993
Set 1,Pos,target,219
Set 1,Pos,target,109
Set 1,Pos,target,991
Set 1,Pos,target,991
Set 1,Pos,target,993
Set 1,Pos,target,734
Set 1,Pos,target,405
Set 1,Pos,target,226
Set 1,Pos,target,490
Set 1,Pos,target,249
Set 1,Pos,target,989
Set 1,Pos,target,987
Set 1,Pos,target,968
Set 1,Pos,target,991
Set 1,Pos,target,4
Set 1,Pos,target,977
Set 1,Pos,target,985
Set 1,Pos,target,143
Set 1,Pos,target,900
Set 1,Pos,target,986
Set 1,Pos,target,992
Set 1,Pos,target,974
Set 1,Pos,target,639
Set 1,Pos,target,984
Set 1,Pos,target,419
Set 1,Pos,target,423
Set 1,Pos,target,609
Set 1,Pos,target,6
Set 1,Pos,target,246
Set 1,Pos,target,846
Set 1,Pos,target,991
Set 1,Pos,target,973
Set 1,Pos,target,956
Set 1,Pos,target,990
Set 1,Pos,target,965
Set 1,Pos,target,933
Set 1,Pos,target,231
Set 1,Pos,target,988
Set 1,Pos,target,753
Set 1,Pos,target,992
Set 1,Pos,target,788
Set 1,Pos,target,815
Set 1,Pos,target,977
Set 1,Pos,target,279
Set 1,Pos,target,983
Set 1,Pos,target,256
Set 1,Pos,target,653
Set 1,Pos,target,218
Set 1,Pos,target,987
Set 1,Pos,target,3
Set 1,Pos,target,961
Set 1,Pos,target,985
Set 1,Pos,target,161
Set 1,Pos,target,987
Set 1,Pos,target,989
Set 1,Pos,target,731
Set 1,Pos,target,727
Set 1,Pos,target,918
Set 1,Pos,target,111
Set 1,Pos,target,291
Set 1,Pos,target,954
Set 1,Pos,target,183
Set 1,Pos,target,669
Set 1,Pos,target,959
Set 1,Pos,target,940
Set 1,Pos,target,979
Set 1,Pos,target,2
Set 1,Pos,target,984
Set 1,Pos,target,923
Set 1,Pos,target,993
Set 1,Pos,target,221
Set 1,Pos,target,952
Set 1,Pos,target,992
Set 1,Pos,target,748
Set 1,Pos,target,63
Set 1,Pos,target,981
Set 1,Pos,target,863
Set 1,Pos,target,188
Set 1,Pos,target,956
Set 1,Pos,target,204
Set 1,Pos,target,175
Set 1,Pos,target,2
Set 1,Pos,target,986
Set 1,Pos,target,980
Set 1,Pos,target,987
Set 1,Pos,target,403
Set 1,Pos,target,953
Set 1,Pos,target,992
Set 1,Pos,target,434
Set 1,Pos,target,725
Set 1,Pos,target,320
Set 1,Pos,target,933
Set 1,Pos,target,647
Set 1,Pos,target,571
Set 1,Pos,target,2
Set 1,Pos,target,983
Set 1,Pos,target,877
Set 1,Pos,target,980
Set 1,Pos,target,990
Set 1,Pos,target,963
Set 1,Pos,target,985
Set 1,Pos,target,943
Set 1,Pos,target,780
Set 1,Pos,target,213
Set 1,Pos,target,687
Set 1,Pos,target,994
Set 1,Pos,target,851
Set 1,Pos,target,374
Set 1,Pos,target,983
Set 1,Pos,target,7
Set 1,Pos,target,180
Set 1,Pos,target,992
Set 1,Pos,target,973
Set 1,Pos,target,993
Set 1,Pos,target,666
Set 1,Pos,target,843
Set 1,Pos,target,995
Set 1,Pos,target,977
Set 1,Pos,target,983
Set 1,Pos,target,991
Set 1,Pos,target,996
Set 1,Pos,target,972
Set 1,Pos,target,101
Set 1,Pos,target,995
Set 1,Pos,target,998
Set 1,Pos,target,987
Set 1,Pos,target,803
Set 1,Pos,target,995
Set 1,Pos,target,991
Set 1,Pos,target,992
Set 1,Pos,target,247
Set 1,Pos,target,996
Set 1,Pos,target,992
Set 1,Pos,target,999
Set 1,Pos,target,995
Set 1,Pos,target,991
Set 1,Pos,target,997
Set 1,Pos,target,996
Set 1,Pos,target,991
Set 1,Pos,target,995
Set 1,Pos,target,472
Set 1,Pos,target,239
Set 1,Pos,target,279
Set 1,Pos,target,560
Set 1,Pos,target,407
Set 1,Pos,target,50
Set 1,Pos,target,705
Set 1,Pos,target,946
Set 1,Pos,target,697
Set 1,Pos,target,886
Set 1,Pos,target,48
Set 1,Pos,target,839
Set 1,Pos,target,636
Set 1,Pos,target,555
Set 1,Pos,target,56
Set 1,Pos,target,886
Set 1,Pos,target,582
Set 1,Pos,target,297
Set 1,Pos,target,814
Set 1,Pos,target,508
Set 1,Pos,target,994
Set 1,Pos,target,999
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,349
Set 1,Pos,target,965
Set 1,Pos,target,989
Set 1,Pos,target,969
Set 1,Pos,target,988
Set 1,Pos,target,993
Set 1,Pos,target,5
Set 1,Pos,target,691
Set 1,Pos,target,990
Set 1,Pos,target,590
Set 1,Pos,target,991
Set 1,Pos,target,80
Set 1,Pos,target,835
Set 1,Pos,target,378
Set 1,Pos,target,855
Set 1,Pos,target,897
Set 1,Pos,target,288
Set 1,Pos,target,991
Set 1,Pos,target,992
Set 1,Pos,target,84
Set 1,Pos,target,998
Set 1,Pos,target,968
Set 1,Pos,target,995
Set 1,Pos,target,950
Set 1,Pos,target,466
Set 1,Pos,target,816
Set 1,Pos,target,949
Set 1,Pos,target,916
Set 1,Pos,target,846
Set 1,Pos,target,408
Set 1,Pos,target,961
Set 1,Pos,target,854
Set 1,Pos,target,788
Set 1,Pos,target,687
Set 1,Pos,target,810
Set 1,Pos,target,558
Set 1,Pos,decoy,205
Set 1,Pos,target,166
Set 1,Pos,target,213
Set 1,Pos,target,605
Set 1,Pos,target,114
Set 1,Pos,target,94
Set 1,Pos,target,255
Set 1,Pos,target,107
Set 1,Pos,target,47
Set 1,Pos,target,96
Set 1,Pos,target,789
Set 1,Pos,target,768
Set 1,Pos,target,76
Set 1,Pos,target,945
Set 1,Pos,target,870
Set 1,Pos,target,980
Set 1,Pos,target,930
Set 1,Pos,target,350
Set 1,Pos,target,465
Set 1,Pos,target,568
Set 1,Pos,target,996
Set 1,Pos,target,1
Set 1,Pos,target,684
Set 1,Pos,target,981
Set 1,Pos,target,934
Set 1,Pos,target,922
Set 1,Pos,target,934
Set 1,Pos,target,118
Set 1,Pos,target,887
Set 1,Pos,target,794
Set 1,Pos,target,984
Set 1,Pos,target,881
Set 1,Pos,target,985
Set 1,Pos,target,581
Set 1,Pos,target,856
Set 1,Pos,target,868
Set 1,Pos,target,978
Set 1,Pos,target,581
Set 1,Pos,target,85
Set 1,Pos,target,965
Set 1,Pos,target,724
Set 1,Pos,target,993
Set 1,Pos,target,976
Set 1,Pos,target,816
Set 1,Pos,target,949
Set 1,Pos,target,85
Set 1,Pos,target,886
Set 1,Pos,target,989
Set 1,Pos,target,945
Set 1,Pos,target,1000
Set 1,Pos,target,817
Set 1,Pos,target,999
Set 1,Pos,target,451
Set 1,Pos,target,997
Set 1,Pos,target,934
Set 1,Pos,target,1
Set 1,Pos,target,173
Set 1,Pos,target,816
Set 1,Pos,target,954
Set 1,Pos,target,954
Set 1,Pos,target,184
Set 1,Pos,target,81
Set 1,Pos,target,983
Set 1,Pos,target,980
Set 1,Pos,target,946
Set 1,Pos,target,974
Set 1,Pos,target,996
Set 1,Pos,target,900
Set 1,Pos,target,345
Set 1,Pos,target,938
Set 1,Pos,target,1000
Set 1,Pos,target,828
Set 1,Pos,target,13
Set 1,Pos,target,998
Set 1,Pos,target,2
Set 1,Pos,target,773
Set 1,Pos,target,45
Set 1,Pos,target,715
Set 1,Pos,target,946
Set 1,Pos,target,940
Set 1,Pos,target,995
Set 1,Pos,target,935
Set 1,Pos,target,948
Set 1,Pos,target,983
Set 1,Pos,target,42
Set 1,Pos,target,986
Set 1,Pos,target,933
Set 1,Pos,target,996
Set 1,Pos,target,989
Set 1,Pos,target,960
Set 1,Pos,target,958
Set 1,Pos,target,921
Set 1,Pos,target,12
Set 1,Pos,target,965
Set 1,Pos,target,994
Set 1,Pos,decoy,45
Set 1,Pos,target,29
Set 1,Pos,target,254
Set 1,Pos,target,827
Set 1,Pos,target,995
Set 1,Pos,target,153
Set 1,Pos,target,995
Set 1,Pos,target,997
Set 1,Pos,target,969
Set 1,Pos,target,45
Set 1,Pos,target,941
Set 1,Pos,target,995
Set 1,Pos,target,997
Set 1,Pos,target,996
Set 1,Pos,target,946
Set 1,Pos,target,933
Set 1,Pos,target,991
Set 1,Pos,target,990
Set 1,Pos,target,993
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,855
Set 1,Pos,target,854
Set 1,Pos,target,989
Set 1,Pos,target,996
Set 1,Pos,target,659
Set 1,Pos,target,437
Set 1,Pos,target,990
Set 1,Pos,target,994
Set 1,Pos,target,990
Set 1,Pos,target,160
Set 1,Pos,target,995
Set 1,Pos,target,982
Set 1,Pos,target,995
Set 1,Pos,target,994
Set 1,Pos,target,993
Set 1,Pos,target,995
Set 1,Pos,target,947
Set 1,Pos,target,996
Set 1,Pos,target,986
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,946
Set 1,Pos,target,245
Set 1,Pos,target,996
Set 1,Pos,target,805
Set 1,Pos,target,996
Set 1,Pos,target,920
Set 1,Pos,target,933
Set 1,Pos,target,909
Set 1,Pos,target,927
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,948
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,930
Set 1,Pos,target,999
Set 1,Pos,target,994
Set 1,Pos,target,840
Set 1,Pos,target,983
Set 1,Pos,target,996
Set 1,Pos,target,181
Set 1,Pos,target,895
Set 1,Pos,target,1000
Set 1,Pos,target,846
Set 1,Pos,target,999
Set 1,Pos,target,992
Set 1,Pos,target,8
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,920
Set 1,Pos,target,141
Set 1,Pos,target,999
Set 1,Pos,target,457
Set 1,Pos,target,1000
Set 1,Pos,target,989
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,997
Set 1,Pos,target,1
Set 1,Pos,target,1000
Set 1,Pos,target,913
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,987
Set 1,Pos,target,996
Set 1,Pos,target,997
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,685
Set 1,Pos,target,468
Set 1,Pos,target,996
Set 1,Pos,target,137
Set 1,Pos,target,841
Set 1,Pos,target,985
Set 1,Pos,target,999
Set 1,Pos,target,748
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,993
Set 1,Pos,target,996
Set 1,Pos,target,682
Set 1,Pos,target,112
Set 1,Pos,target,991
Set 1,Pos,target,996
Set 1,Pos,target,946
Set 1,Pos,target,917
Set 1,Pos,target,999
Set 1,Pos,target,723
Set 1,Pos,target,996
Set 1,Pos,target,689
Set 1,Pos,target,996
Set 1,Pos,target,811
Set 1,Pos,target,34
Set 1,Pos,target,995
Set 1,Pos,target,957
Set 1,Pos,target,940
Set 1,Pos,target,960
Set 1,Pos,target,969
Set 1,Pos,target,926
Set 1,Pos,target,992
Set 1,Pos,target,24
Set 1,Pos,target,996
Set 1,Pos,target,991
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,994
Set 1,Pos,target,996
Set 1,Pos,target,853
Set 1,Pos,target,999
Set 1,Pos,target,987
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,951
Set 1,Pos,target,1000
Set 1,Pos,target,995
Set 1,Pos,target,1000
Set 1,Pos,target,945
Set 1,Pos,target,999
Set 1,Pos,target,987
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,997
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,976
Set 1,Pos,target,949
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,902
Set 1,Pos,target,897
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,597
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,594
Set 1,Pos,target,998
Set 1,Pos,target,948
Set 1,Pos,target,912
Set 1,Pos,target,997
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,661
Set 1,Pos,target,997
Set 1,Pos,target,996
Set 1,Pos,target,846
Set 1,Pos,target,996
Set 1,Pos,target,993
Set 1,Pos,target,874
Set 1,Pos,target,996
Set 1,Pos,target,918
Set 1,Pos,target,996
Set 1,Pos,target,20
Set 1,Pos,target,891
Set 1,Pos,target,947
Set 1,Pos,target,991
Set 1,Pos,target,993
Set 1,Pos,target,886
Set 1,Pos,target,996
Set 1,Pos,target,998
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,995
Set 1,Pos,target,871
Set 1,Pos,target,215
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,666
Set 1,Pos,target,1000
Set 1,Pos,target,870
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,981
Set 1,Pos,target,996
Set 1,Pos,target,992
Set 1,Pos,target,636
Set 1,Pos,target,994
Set 1,Pos,target,993
Set 1,Pos,target,998
Set 1,Pos,target,991
Set 1,Pos,target,645
Set 1,Pos,target,996
Set 1,Pos,target,374
Set 1,Pos,target,1000
Set 1,Pos,target,999
Set 1,Pos,target,907
Set 1,Pos,target,2
Set 1,Pos,target,992
Set 1,Pos,target,991
Set 1,Pos,target,806
Set 1,Pos,target,964
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,965
Set 1,Pos,target,979
Set 1,Pos,target,19
Set 1,Pos,target,786
Set 1,Pos,target,999
Set 1,Pos,target,1000
Set 1,Pos,target,881
Set 1,Pos,target,275
Set 1,Pos,target,924
Set 1,Pos,target,1000
Set 1,Pos,target,844
Set 1,Pos,target,911
Set 1,Pos,target,996
Set 1,Pos,target,997
Set 1,Pos,target,990
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,989
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,992
Set 1,Pos,target,1000
Set 1,Pos,target,994
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,979
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,847
Set 1,Pos,target,995
Set 1,Pos,target,832
Set 1,Pos,target,909
Set 1,Pos,target,1000
Set 1,Pos,target,968
Set 1,Pos,target,999
Set 1,Pos,target,999
Set 1,Pos,target,964
Set 1,Pos,target,860
Set 1,Pos,target,928
Set 1,Pos,target,479
Set 1,Pos,target,897
Set 1,Pos,target,10
Set 1,Pos,target,999
Set 1,Pos,target,19
Set 1,Pos,target,996
Set 1,Pos,target,16
Set 1,Pos,target,639
Set 1,Pos,target,769
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,331
Set 1,Pos,target,871
Set 1,Pos,target,1000
Set 1,Pos,target,150
Set 1,Pos,target,895
Set 1,Pos,target,776
Set 1,Pos,target,999
Set 1,Pos,target,217
Set 1,Pos,target,245
Set 1,Pos,target,1000
Set 1,Pos,target,992
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,5
Set 1,Pos,target,995
Set 1,Pos,target,596
Set 1,Pos,target,450
Set 1,Pos,target,758
Set 1,Pos,target,678
Set 1,Pos,target,996
Set 1,Pos,target,993
Set 1,Pos,target,834
Set 1,Pos,target,830
Set 1,Pos,target,747
Set 1,Pos,target,333
Set 1,Pos,target,899
Set 1,Pos,target,1000
Set 1,Pos,target,999
Set 1,Pos,target,331
Set 1,Pos,target,984
Set 1,Pos,target,856
Set 1,Pos,target,999
Set 1,Pos,target,999
Set 1,Pos,decoy,12
Set 1,Pos,target,598
Set 1,Pos,target,759
Set 1,Pos,target,980
Set 1,Pos,target,282
Set 1,Pos,target,235
Set 1,Pos,target,189
Set 1,Pos,target,485
Set 1,Pos,target,564
Set 1,Pos,target,241
Set 1,Pos,target,1000
Set 1,Pos,target,995
Set 1,Pos,target,712
Set 1,Pos,target,132
Set 1,Pos,target,972
Set 1,Pos,target,618
Set 1,Pos,target,639
Set 1,Pos,target,470
Set 1,Pos,target,720
Set 1,Pos,target,875
Set 1,Pos,target,149
Set 1,Pos,target,745
Set 1,Pos,target,238
Set 1,Pos,target,295
Set 1,Pos,target,186
Set 1,Pos,target,434
Set 1,Pos,target,982
Set 1,Pos,target,910
Set 1,Pos,target,704
Set 1,Pos,target,992
